userid,usergroup_title,course_id,title,alias,catid
25515,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25515,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25515,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25515,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25516,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25516,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25516,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25516,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25518,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25518,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25518,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25518,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25519,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25519,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25519,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25519,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25520,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25520,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25520,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25520,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25521,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25521,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25521,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25521,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25522,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25522,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25522,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25522,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25523,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25523,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25523,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25523,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25524,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25524,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25524,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25524,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25525,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25525,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25525,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25525,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25526,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25526,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25526,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25526,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25528,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25528,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25528,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25528,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25529,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25529,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25529,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25529,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25531,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25531,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25531,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25531,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25532,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25532,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25532,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25532,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25533,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25533,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25533,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25533,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25534,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25534,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25534,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25534,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25535,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25535,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25535,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25535,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25536,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25536,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25536,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25536,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25537,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25537,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25537,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25537,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25538,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25538,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25538,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25538,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25539,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25539,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25539,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25539,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25540,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25540,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25540,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25540,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25541,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25541,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25541,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25541,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25542,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25542,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25542,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25542,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
25543,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25543,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25543,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25543,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25544,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25544,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25544,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25544,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25545,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25545,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25545,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25545,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25546,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25546,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25546,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25546,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25548,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
25548,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
25548,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
25548,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
25869,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
25869,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
25869,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
25869,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
26736,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
26736,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
26736,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
26736,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
26737,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
26737,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
26737,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
26737,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
28878,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
28878,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
28878,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
28878,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
28879,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
28879,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
28879,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
28879,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
28880,Core 6-12 Year 1,42769,Globalizing Your Classroom ,copy-core-6-12-year-1-module-2,91
28880,Core 6-12 Year 1,42797,Teaching Conceptually ,copy-core-6-12-year-1-module-3,91
28880,Core 6-12 Year 1,42801,Social Entrepreneurship ,copy-core-6-12-year-1-module-4,91
28880,Core 6-12 Year 1,43817,Becoming a Global Educator,copy-core-6-12-year-1-module-1-training,91
28881,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
28881,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
28881,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
28881,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
28882,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
28882,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
28882,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
28882,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
31281,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
31281,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
31281,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
31281,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
32738,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
32738,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
32738,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
32738,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
34564,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
34564,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
34564,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
34564,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
35987,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
35987,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
35987,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
35987,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
35988,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
35988,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
35988,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
35988,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
35989,ELL K-12 Year 1,42825,Differentiation: Culturally Responsive Teaching in Action ,copy-ell-k-12-year-1-module-3,155
35989,ELL K-12 Year 1,42833,"Sheltered Instruction - The What, The Why and the How ",copy-ell-k-12-year-1-module-4,155
35989,ELL K-12 Year 1,43653,Globalizing Your Classroom and Instruction ,copy-ell-k-12-year-1-module-2,155
35989,ELL K-12 Year 1,43789,Becoming a Global Educator,copy-ell-k-12-year-1-module-1-training,155
35990,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
35990,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
35990,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
35990,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
35991,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
35991,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
35991,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
35991,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
36071,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
36071,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
36071,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
36071,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
36076,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
36076,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
36076,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
36076,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
36087,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
36087,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
36087,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
36087,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
36246,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
36246,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
36246,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
36246,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
36524,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
36524,Core K-5 Year 1,42785,Culture in the Classroom ,copy-core-k-5-year-1-module-3,88
36524,Core K-5 Year 1,42869,Globalizing Your Classroom ,copy-core-k-5-year-1-module-2,88
36524,Core K-5 Year 1,43669,Becoming a Global Educator,copy-core-k-5-year-1-module-1-training,88
36538,Core K-5 Year 1,42741,Beyond Your Classroom ,copy-core-k-5-year-1-module-4,88
