userid,old usergroup,new_usergroup,new_usergroup,lc_access_id,course_id,course_name,course_alias,moduletype,catid,access
1040,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1040,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1040,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1040,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1040,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1040,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1040,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1040,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1040,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1040,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1040,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1040,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1040,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1040,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1040,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1040,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1042,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1042,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1042,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1042,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1042,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1042,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1042,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1042,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1042,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1042,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1042,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1042,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1042,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1042,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1042,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1042,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1044,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1044,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1044,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1044,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1044,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1044,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1044,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1044,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1044,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1044,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1044,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1044,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1044,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1044,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1044,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1044,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1048,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1048,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1048,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1048,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1048,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1048,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1048,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1048,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1048,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1048,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1048,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1048,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1048,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1048,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1048,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1048,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1049,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1049,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1049,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1049,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1049,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1049,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1049,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1049,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1050,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1050,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1050,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1050,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1050,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1050,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1050,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1050,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1050,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1050,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1050,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1050,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1052,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1052,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1052,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1052,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1052,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1052,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1052,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1052,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1052,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1052,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1052,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1052,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1052,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1052,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1052,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1052,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1055,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1055,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1055,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1055,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1055,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1055,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1055,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1055,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1055,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1055,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1055,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1055,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1055,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1055,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1055,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1055,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1063,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1063,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1063,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1063,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1063,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1063,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1063,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1063,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1063,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1063,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1063,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1063,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1063,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1063,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1063,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1063,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1064,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1064,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1064,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1064,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1064,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1064,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1064,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1064,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1064,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1064,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1064,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1064,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1064,77,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1064,77,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1064,77,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1064,77,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1065,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1065,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
1065,9,10,Core K-5 Year 2,5,42757,Mapping the Local and the Global (copy),copy-core-k-5-year-2-module-4,pd-copy,89,5
1065,9,10,Core K-5 Year 2,5,42781,Internet and Society (copy),copy-core-k-5-year-2-module-3,pd-copy,89,5
1065,10,11,Core K-5 Year 3,6,42733,Understanding Student Global Competence (copy),copy-core-k-5-year-3-module-1,pd-copy,87,6
1065,10,11,Core K-5 Year 3,6,42737,World Innovations (copy),copy-core-k-5-year-3-module-4,pd-copy,87,6
1065,10,11,Core K-5 Year 3,6,42789,Engaging Students with Global Challenges (copy),copy-core-k-5-year-3-module-2,pd-copy,87,6
1065,10,11,Core K-5 Year 3,6,42793,Visual Literacy and Inference Making (copy),copy-core-k-5-year-3-module-3,pd-copy,87,6
1065,34,58,DL K-5 Year 2,14,42885,Intercultural Competence in the Immersion Classroom (copy),copy-dl-k-5-year-2-module-1,pd-copy,189,14
1065,34,58,DL K-5 Year 2,14,42889,Culturally Responsive Immersion Classroom (copy),copy-dl-k-5-year-2-module-2,pd-copy,189,14
1065,34,58,DL K-5 Year 2,14,42893,Inquiry-based Balanced Literacy (copy),copy-dl-k-5-year-2-module-3,pd-copy,189,14
1065,34,58,DL K-5 Year 2,14,42897,Student-led Projects in the Immersion Classroom (copy),copy-dl-k-5-year-2-module-4,pd-copy,189,14
1065,56,77,Core K-5 Year 5,68,42937,Pathway: Instructional Innovator (copy),copy-core-k-5-year-5-module-2,pd-copy,783,68
1065,56,77,Core K-5 Year 5,68,42941,Pathway: Teacher as a Mentor (copy),copy-core-k-5-year-5-module-1,pd-copy,783,68
1065,56,77,Core K-5 Year 5,68,42945,Pathway: Teacher Advocate (copy),copy-core-k-5-year-5-module-3,pd-copy,783,68
1065,56,77,Core K-5 Year 5,68,42949,Pathway: Do-it-Yourself (copy),copy-core-k-5-year-5-module-4,pd-copy,783,68
1065,58,71,DL K-5 Year 3,15,42969,Reflective Practice in the Immersion Classroom (copy),copy-dl-k-5-year-3-module-1,pd-copy,654,15
1065,58,71,DL K-5 Year 3,15,42973,Performance Assessments in the Immersion Classroom (copy),copy-dl-k-5-year-3-module-2,pd-copy,654,15
1065,58,71,DL K-5 Year 3,15,42977,Creating a Student-Centered Immersion Classroom (copy),copy-dl-k-5-year-3-module-3,pd-copy,654,15
1065,58,71,DL K-5 Year 3,15,42981,Promoting Student Talk in the Immersion Classroom (copy),copy-dl-k-5-year-3-module-4,pd-copy,654,15
1067,9,10,Core K-5 Year 2,5,42749,Intercultural Competence Inquiry (copy),copy-core-k-5-year-2-module-1,pd-copy,89,5
1067,9,10,Core K-5 Year 2,5,42753,Global Interdependence Inquiry (copy),copy-core-k-5-year-2-module-2,pd-copy,89,5
